,date,mktrf,smb,hml,rf,year,month,umd,net_ret_ew,gross_ret_ew,net_ret_vw,gross_ret_vw
136,1995-05-31,2.9000000000000004,-2.52,2.27,0.54,199500.0,500.0,-0.42,2.119931613546761,2.216515570492489,2.2064489920454373,2.2935593567032773
137,1995-06-30,2.7199999999999998,3.15,-2.54,0.4699999999999999,199500.0,600.0,2.93,3.957780183140104,4.0538174408024545,5.646464100823429,5.733685948571566
138,1995-07-31,3.7199999999999998,2.06,-1.59,0.4500000000000001,199500.0,700.0,2.5700000000000003,4.690146160595492,4.786844733219897,6.256064207523619,6.34342668862464
139,1995-08-31,0.5500000000000002,1.3599999999999999,2.81,0.4699999999999999,199500.0,800.0,0.16,0.47111309893782605,0.5679241076353339,0.50308306436258,0.5905474798992292
140,1995-09-29,3.35,-2.1999999999999997,-0.05,0.43,199500.0,900.0,2.9000000000000004,2.410834387911515,2.505347632718618,2.1222071643516207,2.209727401534303
141,1995-10-31,-1.52,-3.8,-0.51,0.4699999999999999,199500.0,1000.0,4.16,-2.342855752228543,-2.2503685200268646,-2.0814851940507384,-1.9938745750795253
142,1995-11-30,3.9600000000000004,-1.11,0.58,0.42,199500.0,1100.0,-0.6799999999999999,3.2750167715607943,3.367999776505758,2.068042914128934,2.1557392702084703
143,1995-12-29,1.03,0.72,0.18,0.49,199500.0,1200.0,2.52,0.19426633184833594,0.29240909785035374,-0.9383830996222923,-0.8521603219978184
144,1996-01-31,2.26,-2.73,0.4,0.43,199600.0,100.0,0.54,1.2814716300319688,1.380619458496165,1.330339654974951,1.416806017272784
145,1996-02-29,1.3299999999999998,1.78,-1.0699999999999998,0.38999999999999996,199600.0,200.0,0.59,2.0975081419403194,2.1967561000535167,0.8356797346391852,0.9221437862720172
146,1996-03-29,0.73,1.51,0.36,0.38999999999999996,199600.0,300.0,-1.8399999999999999,0.8614918036328911,0.960912876339549,0.1623515874857862,0.24891918052287604
147,1996-04-30,2.06,5.220000000000001,-4.05,0.45999999999999996,199600.0,400.0,-0.88,3.09746688909036,3.1973370649649424,2.0642042283095425,2.150805363816335
148,1996-05-31,2.36,3.19,-0.89,0.42,199600.0,500.0,1.54,2.8697513018801146,2.970049711129813,1.4922719038665724,1.5790573459404242
149,1996-06-28,-1.1400000000000001,-3.9899999999999998,2.3800000000000003,0.4,199600.0,600.0,0.98,-2.287848724249141,-2.1889774041784342,-1.4416513857957296,-1.3546307970496398
150,1996-07-31,-5.970000000000001,-4.31,5.139999999999999,0.4500000000000001,199600.0,700.0,-0.16999999999999998,-6.749444088716102,-6.6502275141229985,-6.157776444399267,-6.07078714315031
151,1996-08-30,2.77,2.46,-0.74,0.40999999999999986,199600.0,800.0,0.01,3.772208257020946,3.872255053055073,2.7110922770051173,2.798073061730121
152,1996-09-30,5.01,-0.98,-2.7,0.44,199600.0,900.0,2.7,5.0930999070071215,5.193750462132855,5.213428116917505,5.300516082064722
153,1996-10-31,0.86,-4.44,4.940000000000001,0.42,199600.0,1000.0,3.7900000000000005,-0.19234021473550184,-0.0920356821466778,0.9198928238951042,1.0071702576336168
154,1996-11-29,6.25,-4.05,1.39,0.40999999999999986,199600.0,1100.0,-2.37,5.249575096630022,5.349980460025272,5.767998264243567,5.855240503487927
155,1996-12-31,-1.7000000000000002,3.17,1.32,0.45999999999999996,199600.0,1200.0,0.63,-1.2186098439106032,-1.1275275226702408,-2.49252852022766,-2.4087348617979494
156,1997-01-31,4.99,-1.94,-1.46,0.4500000000000001,199700.0,100.0,1.96,4.0165067516727815,4.13996291122266,4.590284610558608,4.67391097067966
157,1997-02-28,-0.49,-3.2,5.690000000000001,0.38999999999999996,199700.0,200.0,-2.13,-2.2691219214326344,-2.1675183229677937,-2.0826880466763242,-1.9974638546789387
158,1997-03-31,-5.029999999999999,-0.35000000000000003,3.4000000000000004,0.43,199700.0,300.0,0.9000000000000001,-5.292239261626934,-5.194309839115508,-4.835377647923196,-4.748975135877254
159,1997-04-30,4.04,-5.779999999999999,0.07,0.43,199700.0,400.0,4.84,1.9826669058132018,2.089344953317368,3.4181974844703964,3.501437751833651
160,1997-05-30,6.74,5.19,-4.12,0.49,199700.0,500.0,-5.17,8.144651301844013,8.24013199224293,6.795748800297553,6.874762081891628
161,1997-06-30,4.099999999999999,1.24,1.59,0.37,199700.0,600.0,2.6,3.9627323124038263,4.04868834812127,3.6760867350007262,3.755910798096027
162,1997-07-31,7.33,-2.73,0.29,0.43,199700.0,700.0,3.7900000000000005,7.4770172601224525,7.5915774406336745,7.919287792115714,7.999200517161752
163,1997-08-29,-4.15,7.31,1.2,0.40999999999999986,199700.0,800.0,-2.56,-2.380456436333648,-2.305670022928193,-4.391934334008864,-4.30897306732273
164,1997-09-30,5.35,2.53,0.38,0.44,199700.0,900.0,1.47,5.723882452902957,5.819765318139187,5.276703012773097,5.35494444285637
165,1997-10-31,-3.8,-0.77,2.25,0.42,199700.0,1000.0,-0.57,-4.516571272942981,-4.4224475147409406,-4.339939311690142,-4.252482081213542
166,1997-11-28,2.98,-5.13,1.1900000000000002,0.38999999999999996,199700.0,1100.0,0.33,0.6423717436274681,0.7498481217331662,1.2643002181177574,1.348599441819833
167,1997-12-31,1.32,-2.4699999999999998,3.8600000000000003,0.48,199700.0,1200.0,3.9800000000000004,0.5446720863261179,0.63810350663873,0.6783951550692281,0.750084458590903
168,1998-01-30,0.15,-1.06,-1.59,0.43,199800.0,100.0,0.13999999999999999,-0.6189252214309852,-0.520734743142131,0.282011508189224,0.3516117970367584
169,1998-02-27,7.04,0.33999999999999997,-0.8500000000000001,0.38999999999999996,199800.0,200.0,-1.1199999999999999,7.546171543037581,7.643550540190697,7.263140463014405,7.333986088856882
170,1998-03-31,4.760000000000001,-1.11,1.41,0.38999999999999996,199800.0,300.0,2.15,4.254825103301496,4.3525673449692786,4.389106786564718,4.460112719168479
171,1998-04-30,0.73,0.02,0.9000000000000001,0.43,199800.0,400.0,0.74,0.585791300570411,0.6818319357587879,0.5663101801925405,0.6375878290218563
172,1998-05-29,-3.0700000000000003,-3.35,3.4000000000000004,0.4,199800.0,500.0,1.82,-4.008020306976352,-3.910159444763646,-2.857856710443488,-2.7865254028656636
173,1998-06-30,3.18,-3.2300000000000004,-1.96,0.40999999999999986,199800.0,600.0,7.28,2.2628793339780797,2.3607639006551264,3.9260640895003784,3.997385702430914
174,1998-07-31,-2.46,-4.91,-1.76,0.4,199800.0,700.0,3.73,-4.197382140718052,-4.099831808090847,-1.674500352694594,-1.603133702841051
175,1998-08-31,-16.08,-5.680000000000001,3.5999999999999996,0.43,199800.0,800.0,1.8399999999999999,-18.048531324336086,-17.949639467867755,-16.552375262589557,-16.48119261000074
176,1998-09-30,6.150000000000001,0.1,-3.37,0.45999999999999996,199800.0,900.0,-0.8100000000000002,5.894665098157571,5.993516535676431,5.98570916218436,6.056016867905232
177,1998-10-30,7.13,-3.1199999999999997,-2.29,0.32,199800.0,1000.0,-5.37,6.101383277885592,6.200518056844106,5.931349395117592,6.001921695840195
178,1998-11-30,6.1,1.2,-3.2300000000000004,0.31,199800.0,1100.0,1.2,5.823125465232366,5.922610067277418,6.421976677169951,6.492254811715578
179,1998-12-31,6.16,-0.51,-4.18,0.38,199800.0,1200.0,8.92,7.236713176286089,7.336138321722406,8.546888023680262,8.617396173158184
180,1999-01-29,3.5000000000000004,0.7800000000000001,-4.62,0.35000000000000003,199900.0,100.0,3.0300000000000002,2.033147160441652,2.131639236636474,4.2161909394777775,4.286821073389406
181,1999-02-26,-4.08,-6.059999999999999,1.8800000000000001,0.35000000000000003,199900.0,200.0,-0.1,-5.236249216912789,-5.1364683491840895,-4.211975344614148,-4.141564475474082
182,1999-03-31,3.45,-3.7699999999999996,-2.77,0.43,199900.0,300.0,-1.27,2.8329924037070855,2.9323355082991673,3.8609347967217476,3.931248358819403
183,1999-04-30,4.33,3.95,2.41,0.37,199900.0,400.0,-9.04,4.645131074815708,4.744792363740894,2.11837672971237,2.1911033319379882
184,1999-05-28,-2.46,3.37,2.3,0.33999999999999997,199900.0,500.0,-5.19,-0.6708301224331458,-0.5717322738295764,-2.307039808371686,-2.2344116995522643
185,1999-06-30,4.77,3.1399999999999997,-3.27,0.4,199900.0,600.0,5.06,5.463694117009353,5.562845540656132,5.795698147154214,5.868632940734258
186,1999-07-30,-3.49,2.6,-0.42,0.38,199900.0,700.0,1.66,-2.413930132168132,-2.3138471657892836,-3.076882633863371,-3.0038609444724997
187,1999-08-31,-1.38,-0.9399999999999998,-1.8399999999999999,0.38999999999999996,199900.0,800.0,3.1199999999999997,-1.7800223689084085,-1.6795037314690988,-1.2620541307864659,-1.188301963256819
188,1999-09-30,-2.79,3.44,-3.4799999999999995,0.38999999999999996,199900.0,900.0,6.47,-1.790489502520619,-1.690336815289524,-1.8687099104139422,-1.7950268622833883
189,1999-10-29,6.12,-6.61,-3.37,0.38999999999999996,199900.0,1000.0,5.5,4.524223475942376,4.6241567567632,5.303031577066719,5.376701878482741
190,1999-11-30,3.37,7.22,-6.16,0.36,199900.0,1100.0,5.64,5.0977373559502555,5.197340880738603,3.8802077054011765,3.9538688817916183
191,1999-12-31,7.719999999999999,6.99,-8.32,0.44,199900.0,1200.0,13.22,9.208659493758846,9.30940630867923,9.689940283843494,9.763640702606184
192,2000-01-31,-4.74,5.79,-1.8900000000000001,0.40999999999999986,200000.0,100.0,1.92,-3.7650039002246922,-3.663804812205614,-4.3333113838636965,-4.257530821195697
193,2000-02-29,2.45,21.48,-9.81,0.43,200000.0,200.0,18.2,6.251562308477768,6.3531580889754,5.500632843016906,5.57624273986835
194,2000-03-31,5.2,-17.29,8.23,0.4699999999999999,200000.0,300.0,-6.83,5.156962536063782,5.258708280863831,4.625076626094188,4.701100125640469
195,2000-04-28,-6.4,-6.63,7.249999999999999,0.45999999999999996,200000.0,400.0,-8.39,-4.672310874229259,-4.570676851198039,-6.3522800300690685,-6.273863725711673
196,2000-05-31,-4.42,-6.11,4.83,0.5,200000.0,500.0,-8.98,-3.6414815364678934,-3.5395134091933853,-5.33880406218287,-5.259560183557719
197,2000-06-30,4.64,12.8,-8.41,0.4,200000.0,600.0,16.61,4.705073939675867,4.806149372209077,5.55281045288964,5.631820047289306
198,2000-07-31,-2.5100000000000002,-3.08,8.33,0.48,200000.0,700.0,-0.1,-2.0464115366236832,-1.9453703001808442,-2.7925629112936545,-2.713166755157803
199,2000-08-31,7.03,-0.63,-1.37,0.5,200000.0,800.0,5.7299999999999995,8.167213955872544,8.269049594608557,7.775212749918022,7.854717723196012
200,2000-09-29,-5.45,-1.73,7.17,0.51,200000.0,900.0,1.97,-3.759858540797599,-3.6577533318135576,-5.797950407613042,-5.718127952742588
201,2000-10-31,-2.76,-3.93,5.64,0.56,200000.0,1000.0,-4.480000000000001,-2.7681957002092616,-2.665803402384231,-4.062450613350683,-3.982479976730107
202,2000-11-30,-10.72,-3.39,12.34,0.51,200000.0,1100.0,-2.32,-10.18464704057244,-10.082244394748887,-11.978970133499017,-11.898677879493267
203,2000-12-29,1.1900000000000002,0.73,7.6,0.5,200000.0,1200.0,6.74,4.330233195351286,4.4333915291688255,1.6117269405123178,1.6926696538153028
204,2001-01-31,3.1300000000000003,6.68,-5.110000000000001,0.54,200100.0,100.0,-25.3,2.5332219195577954,2.6373213165772498,1.7413969744876592,1.823683637362958
205,2001-02-28,-10.05,-0.74,12.479999999999999,0.38,200100.0,200.0,12.57,-9.167818874428725,-9.06354948049664,-11.826074708712277,-11.743643313042115
206,2001-03-30,-7.26,0.27,6.43,0.42,200100.0,300.0,8.55,-7.224713816716044,-7.119514152208427,-8.604486223696531,-8.522951610942545
207,2001-04-30,7.9399999999999995,0.56,-4.7,0.38999999999999996,200100.0,400.0,-7.9,8.727248098247088,8.833818885224762,9.192203781100606,9.274807461544285
208,2001-05-31,0.72,2.5,3.36,0.32,200100.0,500.0,2.21,1.1305828841120822,1.2372575023116987,0.23602865840525789,0.3188696301027472
209,2001-06-29,-1.94,6.27,-1.13,0.27999999999999997,200100.0,600.0,0.38,-1.1510721849431411,-1.0432797729315597,-2.4120657207078917,-2.3306871309243586
210,2001-07-31,-2.13,-4.19,5.21,0.3,200100.0,700.0,5.58,-2.724641032700728,-2.6167726516021976,-3.029627474438635,-2.946207430365121
211,2001-08-31,-6.460000000000001,2.48,2.3,0.31,200100.0,800.0,5.53,-5.484162791329792,-5.375613862124754,-6.857129308215819,-6.774038825441398
212,2001-09-28,-9.25,-6.25,1.46,0.27999999999999997,200100.0,900.0,11.48,-11.065416878534359,-10.956765477409203,-10.240355745627557,-10.156802398624109
213,2001-10-31,2.46,7.490000000000001,-7.66,0.22,200100.0,1000.0,-8.47,3.7658304452614733,3.874873454429119,3.540433180458965,3.623908938192126
214,2001-11-30,7.539999999999999,-0.4699999999999999,2.22,0.16999999999999998,200100.0,1100.0,-8.69,7.5852172350880585,7.6946816683640025,7.373568385503014,7.455953599086378
215,2001-12-31,1.6,4.73,0.8500000000000001,0.15,200100.0,1200.0,0.07,2.9864114581408203,3.095345721623019,1.557868287190796,1.6421605074465015
216,2002-01-31,-1.44,1.1900000000000002,3.44,0.13999999999999999,200200.0,100.0,3.75,-1.8247871228932095,-1.7144068075454415,-2.7699998203592604,-2.6850855088218695
217,2002-02-28,-2.29,-1.0,2.16,0.13,200200.0,200.0,6.819999999999999,-2.624694355077899,-2.5145176398158333,-2.717824629252117,-2.632661632502847
218,2002-03-28,4.24,4.21,1.0699999999999998,0.13,200200.0,300.0,-1.6400000000000001,5.27894557734573,5.38892631199736,4.1003490321370295,4.185554849219724
219,2002-04-30,-5.2,5.96,3.88,0.15,200200.0,400.0,7.629999999999999,-3.3898900318529464,-3.279608528968288,-5.133845801643907,-5.050264096967651
220,2002-05-31,-1.38,-3.2099999999999995,1.53,0.13999999999999999,200200.0,500.0,3.16,-1.8602274848024742,-1.749382243261052,-1.3558694595501413,-1.2719489586257264
221,2002-06-28,-7.21,4.279999999999999,-0.03,0.13,200200.0,600.0,6.03,-7.301084893794991,-7.189529874278492,-7.825556449300876,-7.741348440664317
222,2002-07-31,-8.18,-5.26,-3.8600000000000003,0.15,200200.0,700.0,3.74,-9.886497717203454,-9.775230996998257,-8.252679652844627,-8.16840498522801
223,2002-08-30,0.5,-2.87,3.3099999999999996,0.13999999999999999,200200.0,800.0,1.9,0.33492135243380844,0.4461222666629139,0.4626027148738349,0.5466158679194209
224,2002-09-30,-10.35,2.4299999999999997,1.44,0.13999999999999999,200200.0,900.0,9.13,-8.886307989639972,-8.775125866201531,-9.268896643711381,-9.185045873522824
225,2002-10-31,7.84,-3.4099999999999997,-3.95,0.13999999999999999,200200.0,1000.0,-5.58,5.732486466093815,5.843676043732597,6.95410149696439,7.038353763153723
226,2002-11-29,5.96,3.2300000000000004,-1.27,0.12,200200.0,1100.0,-16.33,6.195245630676922,6.305989931931312,5.106583871221967,5.190408590293013
227,2002-12-31,-5.76,0.11,2.13,0.11,200200.0,1200.0,9.64,-5.46016367470938,-5.349156828635402,-5.755146127479013,-5.671700007180184
228,2003-01-31,-2.5700000000000003,1.3,-0.73,0.1,200300.0,100.0,1.55,-2.408345663244345,-2.297479759575782,-2.6241055791966756,-2.540853890305344
229,2003-02-28,-1.8800000000000001,-0.45999999999999996,-1.38,0.09,200300.0,200.0,1.17,-2.1714664518855304,-2.0602592401424724,-1.5102622694689558,-1.4268871193144863
230,2003-03-31,1.09,1.04,-1.9300000000000002,0.1,200300.0,300.0,1.48,0.9457762093836996,1.0567920807849362,1.3064658122391746,1.389795161008061
231,2003-04-30,8.22,0.67,1.17,0.1,200300.0,400.0,-9.33,7.836160440973705,7.947908323380862,7.376738651922049,7.459018203758023
232,2003-05-30,6.05,4.71,0.53,0.09,200300.0,500.0,-10.7,7.4353505773544315,7.547065149798065,5.975242777662268,6.057580418550147
233,2003-06-30,1.4200000000000002,1.7399999999999998,0.19,0.1,200300.0,600.0,-1.0,1.5766755308040292,1.6887783890503156,1.2644487510572695,1.347064651893027
234,2003-07-31,2.35,5.110000000000001,-1.1900000000000002,0.07,200300.0,700.0,-0.32,3.1122367961617985,3.2243608675836395,2.3484676701785427,2.430853993070552
235,2003-08-29,2.34,2.62,1.54,0.07,200300.0,800.0,-0.62,3.3711859473585064,3.4825874929588494,2.6873636098608635,2.7699934583657058
236,2003-09-30,-1.24,0.8,0.1,0.08,200300.0,900.0,-0.19,-1.6248046538803715,-1.513290780181822,-1.4979672408370563,-1.415385563363975
237,2003-10-31,6.08,2.63,1.92,0.07,200300.0,1000.0,3.9899999999999998,6.755948612676127,6.86675504088404,5.9548292523622965,6.0367010684779
238,2003-11-28,1.35,2.0,1.81,0.07,200300.0,1100.0,1.46,1.9709742748042034,2.0805992442873773,1.2850573377220724,1.367078805240748
239,2003-12-31,4.29,-2.71,1.6,0.08,200300.0,1200.0,-5.57,3.389824883578692,3.499267850794784,3.6393128816840163,3.7217679448894287
240,2004-01-30,2.15,2.54,2.46,0.07,200400.0,100.0,2.58,2.368759461496056,2.477987920808064,2.0213208661266275,2.103106998130886
241,2004-02-27,1.4000000000000001,-1.52,0.8699999999999999,0.06,200400.0,200.0,-1.1400000000000001,1.4230109417419539,1.5326122366375359,1.5098771910721325,1.5918033560549352
242,2004-03-31,-1.32,1.7500000000000002,0.22999999999999998,0.09,200400.0,300.0,0.16999999999999998,-0.5818003924240064,-0.47234613713343104,-0.7589143386520709,-0.6769502925570378
243,2004-04-30,-1.83,-1.7399999999999998,-3.02,0.08,200400.0,400.0,-5.38,-2.8980781623531287,-2.7883686547460567,-2.2629438679229863,-2.1817298395286797
244,2004-05-28,1.17,-0.25,-0.22999999999999998,0.06,200400.0,500.0,1.5,1.367181055990147,1.4770903718448762,1.4390908970594418,1.5202233717612055
245,2004-06-30,1.8599999999999999,2.2800000000000002,1.23,0.08,200400.0,600.0,2.0500000000000003,2.600822722252221,2.7114404621630754,2.0457468211019743,2.1269933559325453
246,2004-07-30,-4.06,-3.8,3.2199999999999998,0.1,200400.0,700.0,-2.2800000000000002,-4.821518705254538,-4.710891831122928,-4.938530057115613,-4.8570480678421815
247,2004-08-31,0.08,-1.49,1.0,0.11,200400.0,800.0,-1.59,-0.7708661951160409,-0.660387970522133,-0.45246663050400393,-0.3713239882575802
248,2004-09-30,1.6,3.02,-0.02,0.11,200400.0,900.0,5.489999999999999,2.981739136432426,3.0922924721288663,2.3959988897413598,2.477390238014683
249,2004-10-29,1.43,0.15,-0.25,0.11,200400.0,1000.0,-1.38,1.467838527915654,1.5777314704849639,1.5423785588611503,1.6234911855995435
250,2004-11-30,4.54,3.73,1.4500000000000002,0.15,200400.0,1100.0,3.16,5.585656941028481,5.695514270612391,4.642882608779737,4.722967429779696
251,2004-12-31,3.4299999999999997,-0.03,-0.21,0.16,200400.0,1200.0,-2.87,3.4143225481459356,3.523079010111464,3.2714627970509813,3.3524726303448866
252,2005-01-31,-2.76,-1.72,2.07,0.16,200500.0,100.0,3.05,-2.8502850888824804,-2.741656112345729,-2.658120119574717,-2.5770389013210435
253,2005-02-28,1.8900000000000001,-0.57,1.54,0.16,200500.0,200.0,3.37,2.011233093378735,2.119903748553146,1.5996656422632753,1.6805472936645052
254,2005-03-31,-1.97,-1.4000000000000001,2.0500000000000003,0.21,200500.0,300.0,0.40999999999999986,-2.011144655587918,-1.9026556450514525,-1.9179652777558354,-1.8375073312483199
255,2005-04-29,-2.6100000000000003,-3.93,0.05,0.21,200500.0,400.0,-0.69,-3.7937453798335707,-3.685652072805148,-3.0614573392741007,-2.98332880570654
256,2005-05-31,3.65,2.88,-0.59,0.24,200500.0,500.0,0.4500000000000001,4.365171568790751,4.47342215230961,4.237098349865712,4.3174052006181896
257,2005-06-30,0.57,2.59,2.81,0.22999999999999998,200500.0,600.0,2.0500000000000003,1.4876229093932658,1.5958096048711228,0.8320811877925096,0.9124185596421199
258,2005-07-29,3.92,2.9000000000000004,-0.7800000000000001,0.24,200500.0,700.0,0.06,4.459032455979205,4.566992499445031,4.243934685212393,4.324367772702429
259,2005-08-31,-1.22,-0.98,1.34,0.3,200500.0,800.0,2.08,-1.120548367466051,-1.0125830846326642,-0.9298489432780827,-0.8500366373631676
260,2005-09-30,0.49,-0.67,0.69,0.29,200500.0,900.0,3.4299999999999997,0.7115237002559884,0.8193438047757726,0.863974121261548,0.9431991307398083
261,2005-10-31,-2.02,-1.23,0.40999999999999986,0.27,200500.0,1000.0,-1.39,-2.557387232817886,-2.449977888427987,-2.140072645098658,-2.060928123310559
262,2005-11-30,3.61,0.9899999999999999,-1.2,0.31,200500.0,1100.0,0.35000000000000003,3.883543118531621,3.989302971338554,3.9280597604969403,4.006759752410138
263,2005-12-30,-0.25,-0.40999999999999986,0.22,0.32,200500.0,1200.0,0.77,0.144298038892506,0.2501682182063398,0.4965476637638071,0.5754735150873797
264,2006-01-31,3.04,5.42,1.09,0.35000000000000003,200600.0,100.0,2.53,4.653424901121087,4.758858867845987,4.023176313174197,4.101937301971585
265,2006-02-28,-0.3,-0.4,-0.37,0.33999999999999997,200600.0,200.0,-1.8399999999999999,-0.7945781521378993,-0.6892574210062913,-1.2594733793057373,-1.1805927192362615
266,2006-03-31,1.46,3.45,0.5500000000000002,0.37,200600.0,300.0,1.26,2.058158921829698,2.1635717932432414,1.5843298575437612,1.6631192337056364
267,2006-04-28,0.73,-1.43,2.34,0.36,200600.0,400.0,0.61,0.6766725638399562,0.7816515410160831,0.7942759075833056,0.8732044659772252
268,2006-05-31,-3.5700000000000003,-2.98,2.39,0.43,200600.0,500.0,-3.700000000000001,-4.614957222959086,-4.510421038529011,-4.527706696540664,-4.448911254016616
269,2006-06-30,-0.35000000000000003,-0.38,0.8,0.4,200600.0,600.0,1.54,-0.5886212095807977,-0.4844873496398203,-0.46176133730969243,-0.383017204235631
270,2006-07-31,-0.7800000000000001,-3.9899999999999998,2.62,0.4,200600.0,700.0,-2.13,-2.2862394397907178,-2.1825722685985656,-1.9925342681822382,-1.9138491967958118
271,2006-08-31,2.03,1.01,-2.04,0.42,200600.0,800.0,-3.38,1.5629656284109568,1.666377913463045,1.5507723023436073,1.6290517256205936
272,2006-09-29,1.8399999999999999,-1.34,0.06,0.40999999999999986,200600.0,900.0,-0.96,1.4474659500023763,1.5501225254614206,1.4611683366539892,1.5390979938323397
